[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
4,1000,100,50,10,122,365,520,1000,40734
3,1000,100,50,10,117,386,497,1000,41383
1,1000,100,50,10,109,418,477,1000,40568
2,1000,100,50,10,111,387,497,1000,39159
4,1000,100,50,10,123,377,520,1000,41099
5,1000,100,50,10,111,342,514,1000,36951
3,1000,100,50,10,118,396,497,1000,41769
1,1000,100,50,10,110,414,477,1000,40986
2,1000,100,50,10,112,391,497,1000,39546
4,1000,100,50,10,124,375,520,1000,41476
5,1000,100,50,10,112,353,514,1000,37293
3,1000,100,50,10,119,401,497,1000,42165
4,1000,100,50,10,125,369,520,1000,41851
1,1000,100,50,10,111,409,477,1000,41400
2,1000,100,50,10,113,404,497,1000,39937
5,1000,100,50,10,113,364,514,1000,37646
3,1000,100,50,10,120,395,497,1000,42566
4,1000,100,50,10,126,347,520,1000,42220
1,1000,100,50,10,112,388,477,1000,41809
2,1000,100,50,10,114,398,497,1000,40341
5,1000,100,50,10,114,366,514,1000,38010
4,1000,100,50,10,127,337,520,1000,42567
