[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
2,1000,100,50,10,59,379,488,1000,20137
3,1000,100,50,10,63,391,491,1000,21742
7,1000,100,50,10,97,395,481,1000,35030
5,1000,100,50,10,88,369,507,1000,29768
7,1000,100,50,10,98,396,481,1000,35425
8,1000,100,50,10,75,349,513,1000,23593
1,1000,100,50,10,75,381,516,1000,23994
6,1000,100,50,10,67,386,502,1000,22121
7,1000,100,50,10,99,393,481,1000,35821
5,1000,100,50,10,89,368,507,1000,30137
8,1000,100,50,10,76,359,513,1000,23942
1,1000,100,50,10,76,386,516,1000,24375
5,1000,100,50,10,90,360,507,1000,30505
7,1000,100,50,10,100,391,481,1000,36214
4,1000,100,50,10,72,357,514,1000,22714
8,1000,100,50,10,77,368,513,1000,24301
1,1000,100,50,10,77,371,516,1000,24761
7,1000,100,50,10,101,401,481,1000,36605
8,1000,100,50,10,78,357,513,1000,24669
5,1000,100,50,10,91,353,507,1000,30865
4,1000,100,50,10,73,369,514,1000,23071
3,1000,100,50,10,64,393,491,1000,22133
6,1000,100,50,10,68,395,502,1000,22507
5,1000,100,50,10,92,356,507,1000,31218
7,1000,100,50,10,102,408,481,1000,37006
8,1000,100,50,10,79,347,513,1000,25026
5,1000,100,50,10,93,365,507,1000,31574
7,1000,100,50,10,103,414,481,1000,37414
8,1000,100,50,10,80,346,513,1000,25373
3,1000,100,50,10,65,388,491,1000,22526
6,1000,100,50,10,69,389,502,1000,22902
7,1000,100,50,10,104,410,481,1000,37828
5,1000,100,50,10,94,360,507,1000,31939
8,1000,100,50,10,81,339,513,1000,25719
4,1000,100,50,10,74,357,514,1000,23440
3,1000,100,50,10,66,386,491,1000,22914
6,1000,100,50,10,70,385,502,1000,23291
5,1000,100,50,10,95,364,507,1000,32299
7,1000,100,50,10,105,402,481,1000,38238
4,1000,100,50,10,75,358,514,1000,23797
5,1000,100,50,10,96,372,507,1000,32663
7,1000,100,50,10,106,399,481,1000,38640
3,1000,100,50,10,67,378,491,1000,23300
6,1000,100,50,10,71,386,502,1000,23676
5,1000,100,50,10,97,377,507,1000,33035
7,1000,100,50,10,107,413,481,1000,39039
4,1000,100,50,10,76,350,514,1000,24155
3,1000,100,50,10,68,381,491,1000,23678
5,1000,100,50,10,98,388,507,1000,33412
6,1000,100,50,10,72,387,502,1000,24062
7,1000,100,50,10,108,396,481,1000,39452
4,1000,100,50,10,77,349,514,1000,24505
3,1000,100,50,10,69,387,491,1000,24059
5,1000,100,50,10,99,371,507,1000,33800
7,1000,100,50,10,109,402,481,1000,39848
6,1000,100,50,10,73,384,502,1000,24449
4,1000,100,50,10,78,350,514,1000,24854
5,1000,100,50,10,100,367,507,1000,34171
7,1000,100,50,10,110,400,481,1000,40250
3,1000,100,50,10,70,397,491,1000,24446
6,1000,100,50,10,74,387,502,1000,24833
5,1000,100,50,10,101,372,507,1000,34538
8,1000,100,50,10,82,349,513,1000,26058
3,1000,100,50,10,71,392,491,1000,24843
6,1000,100,50,10,75,389,502,1000,25220
2,1000,100,50,10,60,383,488,1000,20516
5,1000,100,50,10,102,376,507,1000,34910
8,1000,100,50,10,83,348,513,1000,26407
3,1000,100,50,10,72,393,491,1000,25235
6,1000,100,50,10,76,374,502,1000,25609
2,1000,100,50,10,61,377,488,1000,20899
1,1000,100,50,10,78,363,516,1000,25132
8,1000,100,50,10,84,351,513,1000,26755
5,1000,100,50,10,103,367,507,1000,35286
3,1000,100,50,10,73,389,491,1000,25628
6,1000,100,50,10,77,373,502,1000,25983
7,1000,100,50,10,111,407,481,1000,40650
2,1000,100,50,10,62,381,488,1000,21276
8,1000,100,50,10,85,355,513,1000,27106
3,1000,100,50,10,74,399,491,1000,26017
5,1000,100,50,10,104,369,507,1000,35653
4,1000,100,50,10,79,357,514,1000,25204
6,1000,100,50,10,78,368,502,1000,26356
2,1000,100,50,10,63,377,488,1000,21657
8,1000,100,50,10,86,363,513,1000,27461
3,1000,100,50,10,75,397,491,1000,26416
5,1000,100,50,10,105,369,507,1000,36022
6,1000,100,50,10,79,370,502,1000,26724
2,1000,100,50,10,64,381,488,1000,22034
1,1000,100,50,10,79,361,516,1000,25495
8,1000,100,50,10,87,354,513,1000,27824
5,1000,100,50,10,106,372,507,1000,36391
3,1000,100,50,10,76,385,491,1000,26813
8,1000,100,50,10,88,363,513,1000,28178
2,1000,100,50,10,65,384,488,1000,22415
5,1000,100,50,10,107,390,507,1000,36763
3,1000,100,50,10,77,394,491,1000,27198
8,1000,100,50,10,89,363,513,1000,28541
5,1000,100,50,10,108,386,507,1000,37153
2,1000,100,50,10,66,364,488,1000,22799
3,1000,100,50,10,78,391,491,1000,27592
2,1000,100,50,10,67,369,488,1000,23163
3,1000,100,50,10,79,396,491,1000,27983
8,1000,100,50,10,90,372,513,1000,28904
4,1000,100,50,10,80,370,514,1000,25561
5,1000,100,50,10,109,388,507,1000,37539
2,1000,100,50,10,68,370,488,1000,23532
3,1000,100,50,10,80,395,491,1000,28379
8,1000,100,50,10,91,367,513,1000,29276
5,1000,100,50,10,110,386,507,1000,37927
4,1000,100,50,10,81,375,514,1000,25931
1,1000,100,50,10,80,361,516,1000,25856
2,1000,100,50,10,69,376,488,1000,23902
7,1000,100,50,10,112,403,481,1000,41057
8,1000,100,50,10,92,386,513,1000,29643
6,1000,100,50,10,80,368,502,1000,27094
4,1000,100,50,10,82,363,514,1000,26306
5,1000,100,50,10,111,377,507,1000,38313
7,1000,100,50,10,113,414,481,1000,41460
1,1000,100,50,10,81,368,516,1000,26217
2,1000,100,50,10,70,365,488,1000,24278
3,1000,100,50,10,81,399,491,1000,28774
7,1000,100,50,10,114,419,481,1000,41874
8,1000,100,50,10,93,382,513,1000,30029
1,1000,100,50,10,82,366,516,1000,26585
4,1000,100,50,10,83,382,514,1000,26669
8,1000,100,50,10,94,379,513,1000,30411
7,1000,100,50,10,115,431,481,1000,42293
6,1000,100,50,10,81,367,502,1000,27462
2,1000,100,50,10,71,376,488,1000,24643
4,1000,100,50,10,84,367,514,1000,27051
1,1000,100,50,10,83,354,516,1000,26951
3,1000,100,50,10,82,400,491,1000,29173
8,1000,100,50,10,95,368,513,1000,30790
7,1000,100,50,10,116,418,481,1000,42724
4,1000,100,50,10,85,365,514,1000,27418
8,1000,100,50,10,96,373,513,1000,31158
1,1000,100,50,10,84,356,516,1000,27305
7,1000,100,50,10,117,409,481,1000,43142
6,1000,100,50,10,82,381,502,1000,27829
2,1000,100,50,10,72,379,488,1000,25019
8,1000,100,50,10,97,376,513,1000,31531
7,1000,100,50,10,118,420,481,1000,43551
1,1000,100,50,10,85,357,516,1000,27661
3,1000,100,50,10,83,411,491,1000,29573
4,1000,100,50,10,86,365,514,1000,27783
7,1000,100,50,10,119,416,481,1000,43971
1,1000,100,50,10,86,370,516,1000,28018
8,1000,100,50,10,98,375,513,1000,31907
6,1000,100,50,10,83,376,502,1000,28210
2,1000,100,50,10,73,372,488,1000,25398
7,1000,100,50,10,120,417,481,1000,44387
8,1000,100,50,10,99,377,513,1000,32282
1,1000,100,50,10,87,355,516,1000,28388
4,1000,100,50,10,87,360,514,1000,28148
3,1000,100,50,10,84,401,491,1000,29984
7,1000,100,50,10,121,402,481,1000,44804
8,1000,100,50,10,100,391,513,1000,32659
1,1000,100,50,10,88,354,516,1000,28743
6,1000,100,50,10,84,376,502,1000,28586
2,1000,100,50,10,74,370,488,1000,25770
7,1000,100,50,10,122,406,481,1000,45206
8,1000,100,50,10,101,382,513,1000,33050
1,1000,100,50,10,89,358,516,1000,29097
4,1000,100,50,10,88,369,514,1000,28508
7,1000,100,50,10,123,408,481,1000,45612
3,1000,100,50,10,85,389,491,1000,30385
8,1000,100,50,10,102,375,513,1000,33432
1,1000,100,50,10,90,362,516,1000,29455
7,1000,100,50,10,124,403,481,1000,46020
4,1000,100,50,10,89,373,514,1000,28877
2,1000,100,50,10,75,370,488,1000,26140
8,1000,100,50,10,103,375,513,1000,33807
6,1000,100,50,10,85,373,502,1000,28962
1,1000,100,50,10,91,370,516,1000,29817
7,1000,100,50,10,125,403,481,1000,46423
4,1000,100,50,10,90,380,514,1000,29250
8,1000,100,50,10,104,372,513,1000,34182
3,1000,100,50,10,86,393,491,1000,30774
7,1000,100,50,10,126,401,481,1000,46826
1,1000,100,50,10,92,372,516,1000,30187
2,1000,100,50,10,76,369,488,1000,26510
8,1000,100,50,10,105,366,513,1000,34554
6,1000,100,50,10,86,371,502,1000,29335
4,1000,100,50,10,91,379,514,1000,29630
5,1000,100,50,10,112,387,507,1000,38690
7,1000,100,50,10,127,399,481,1000,47227
1,1000,100,50,10,93,361,516,1000,30559
3,1000,100,50,10,87,398,491,1000,31167
2,1000,100,50,10,77,372,488,1000,26879
6,1000,100,50,10,87,365,502,1000,29706
5,1000,100,50,10,113,386,507,1000,39077
7,1000,100,50,10,128,404,481,1000,47626
4,1000,100,50,10,92,381,514,1000,30009
1,1000,100,50,10,94,366,516,1000,30920
3,1000,100,50,10,88,402,491,1000,31565
2,1000,100,50,10,78,384,488,1000,27251
6,1000,100,50,10,88,351,502,1000,30071
8,1000,100,50,10,106,364,513,1000,34920
7,1000,100,50,10,129,396,481,1000,48030
1,1000,100,50,10,95,354,516,1000,31286
4,1000,100,50,10,93,377,514,1000,30390
2,1000,100,50,10,79,397,488,1000,27635
3,1000,100,50,10,89,397,491,1000,31967
5,1000,100,50,10,114,379,507,1000,39463
7,1000,100,50,10,130,389,481,1000,48426
8,1000,100,50,10,107,370,513,1000,35284
1,1000,100,50,10,96,370,516,1000,31640
4,1000,100,50,10,94,369,514,1000,30767
6,1000,100,50,10,89,347,502,1000,30422
2,1000,100,50,10,80,391,488,1000,28032
3,1000,100,50,10,90,402,491,1000,32364
7,1000,100,50,10,131,389,481,1000,48815
1,1000,100,50,10,97,366,516,1000,32010
6,1000,100,50,10,90,366,502,1000,30769
8,1000,100,50,10,108,366,513,1000,35654
4,1000,100,50,10,95,372,514,1000,31136
5,1000,100,50,10,115,373,507,1000,39842
2,1000,100,50,10,81,398,488,1000,28423
3,1000,100,50,10,91,396,491,1000,32766
1,1000,100,50,10,98,351,516,1000,32376
6,1000,100,50,10,91,376,502,1000,31135
7,1000,100,50,10,132,405,481,1000,49204
8,1000,100,50,10,109,373,513,1000,36020
5,1000,100,50,10,116,366,507,1000,40215
1,1000,100,50,10,99,359,516,1000,32727
4,1000,100,50,10,96,370,514,1000,31508
8,1000,100,50,10,110,369,513,1000,36393
7,1000,100,50,10,133,401,481,1000,49609
3,1000,100,50,10,92,407,491,1000,33162
2,1000,100,50,10,82,394,488,1000,28821
1,1000,100,50,10,100,371,516,1000,33086
7,1000,100,50,10,134,404,481,1000,50010
6,1000,100,50,10,92,385,502,1000,31511
3,1000,100,50,10,93,401,491,1000,33569
5,1000,100,50,10,117,364,507,1000,40581
8,1000,100,50,10,111,365,513,1000,36762
4,1000,100,50,10,97,368,514,1000,31878
7,1000,100,50,10,135,395,481,1000,50414
3,1000,100,50,10,94,397,491,1000,33970
6,1000,100,50,10,93,393,502,1000,31896
4,1000,100,50,10,98,370,514,1000,32246
8,1000,100,50,10,112,373,513,1000,37127
5,1000,100,50,10,118,358,507,1000,40945
3,1000,100,50,10,95,403,491,1000,34367
6,1000,100,50,10,94,386,502,1000,32289
4,1000,100,50,10,99,365,514,1000,32616
7,1000,100,50,10,136,391,481,1000,50809
8,1000,100,50,10,113,359,513,1000,37500
3,1000,100,50,10,96,398,491,1000,34770
6,1000,100,50,10,95,371,502,1000,32675
5,1000,100,50,10,119,360,507,1000,41303
4,1000,100,50,10,100,360,514,1000,32981
8,1000,100,50,10,114,363,513,1000,37859
6,1000,100,50,10,96,364,502,1000,33046
3,1000,100,50,10,97,385,491,1000,35168
5,1000,100,50,10,120,369,507,1000,41663
8,1000,100,50,10,115,352,513,1000,38222
6,1000,100,50,10,97,377,502,1000,33410
3,1000,100,50,10,98,374,491,1000,35553
2,1000,100,50,10,83,399,488,1000,29215
5,1000,100,50,10,121,378,507,1000,42032
3,1000,100,50,10,99,384,491,1000,35927
6,1000,100,50,10,98,389,502,1000,33787
8,1000,100,50,10,116,354,513,1000,38574
2,1000,100,50,10,84,415,488,1000,29614
3,1000,100,50,10,100,386,491,1000,36311
1,1000,100,50,10,101,356,516,1000,33457
6,1000,100,50,10,99,390,502,1000,34176
5,1000,100,50,10,122,380,507,1000,42410
8,1000,100,50,10,117,359,513,1000,38928
2,1000,100,50,10,85,401,488,1000,30029
8,1000,100,50,10,118,359,513,1000,39287
5,1000,100,50,10,123,384,507,1000,42790
1,1000,100,50,10,102,353,516,1000,33813
6,1000,100,50,10,100,389,502,1000,34566
3,1000,100,50,10,101,390,491,1000,36697
5,1000,100,50,10,124,375,507,1000,43174
1,1000,100,50,10,103,347,516,1000,34166
8,1000,100,50,10,119,350,513,1000,39646
2,1000,100,50,10,86,396,488,1000,30430
3,1000,100,50,10,102,390,491,1000,37087
6,1000,100,50,10,101,391,502,1000,34955
8,1000,100,50,10,120,352,513,1000,39996
5,1000,100,50,10,125,369,507,1000,43549
1,1000,100,50,10,104,363,516,1000,34513
2,1000,100,50,10,87,394,488,1000,30826
3,1000,100,50,10,103,404,491,1000,37477
1,1000,100,50,10,105,370,516,1000,34876
8,1000,100,50,10,121,354,513,1000,40348
6,1000,100,50,10,102,403,502,1000,35346
2,1000,100,50,10,88,392,488,1000,31220
5,1000,100,50,10,126,361,507,1000,43918
8,1000,100,50,10,122,343,513,1000,40702
1,1000,100,50,10,106,368,516,1000,35246
6,1000,100,50,10,103,376,502,1000,35749
2,1000,100,50,10,89,395,488,1000,31612
5,1000,100,50,10,127,361,507,1000,44279
8,1000,100,50,10,123,360,513,1000,41045
2,1000,100,50,10,90,394,488,1000,32007
4,1000,100,50,10,101,349,514,1000,33341
1,1000,100,50,10,107,362,516,1000,35614
7,1000,100,50,10,137,390,481,1000,51200
5,1000,100,50,10,128,375,507,1000,44640
2,1000,100,50,10,91,385,488,1000,32401
8,1000,100,50,10,124,352,513,1000,41405
1,1000,100,50,10,108,373,516,1000,35976
5,1000,100,50,10,129,366,507,1000,45015
4,1000,100,50,10,102,343,514,1000,33690
2,1000,100,50,10,92,375,488,1000,32786
8,1000,100,50,10,125,359,513,1000,41757
1,1000,100,50,10,109,370,516,1000,36349
5,1000,100,50,10,130,356,507,1000,45381
8,1000,100,50,10,126,362,513,1000,42116
2,1000,100,50,10,93,385,488,1000,33161
4,1000,100,50,10,103,347,514,1000,34033
3,1000,100,50,10,104,402,491,1000,37881
6,1000,100,50,10,104,367,502,1000,36125
5,1000,100,50,10,131,358,507,1000,45737
1,1000,100,50,10,110,374,516,1000,36719
7,1000,100,50,10,138,389,481,1000,51590
2,1000,100,50,10,94,395,488,1000,33546
3,1000,100,50,10,105,397,491,1000,38283
8,1000,100,50,10,127,364,513,1000,42478
5,1000,100,50,10,132,358,507,1000,46095
1,1000,100,50,10,111,367,516,1000,37093
6,1000,100,50,10,105,374,502,1000,36492
2,1000,100,50,10,95,395,488,1000,33941
1,1000,100,50,10,112,370,516,1000,37460
7,1000,100,50,10,139,392,481,1000,51979
8,1000,100,50,10,128,361,513,1000,42842
5,1000,100,50,10,133,369,507,1000,46453
3,1000,100,50,10,106,401,491,1000,38680
6,1000,100,50,10,106,381,502,1000,36866
7,1000,100,50,10,140,389,481,1000,52371
1,1000,100,50,10,113,376,516,1000,37830
2,1000,100,50,10,96,408,488,1000,34336
6,1000,100,50,10,107,382,502,1000,37247
3,1000,100,50,10,107,405,491,1000,39081
8,1000,100,50,10,129,386,513,1000,43203
7,1000,100,50,10,141,398,481,1000,52760
5,1000,100,50,10,134,362,507,1000,46822
1,1000,100,50,10,114,372,516,1000,38206
4,1000,100,50,10,104,361,514,1000,34380
6,1000,100,50,10,108,372,502,1000,37629
3,1000,100,50,10,108,397,491,1000,39486
2,1000,100,50,10,97,402,488,1000,34744
7,1000,100,50,10,142,391,481,1000,53158
5,1000,100,50,10,135,359,507,1000,47184
4,1000,100,50,10,105,357,514,1000,34741
1,1000,100,50,10,115,375,516,1000,38578
7,1000,100,50,10,143,391,481,1000,53549
6,1000,100,50,10,109,375,502,1000,38001
5,1000,100,50,10,136,365,507,1000,47543
3,1000,100,50,10,109,401,491,1000,39883
2,1000,100,50,10,98,398,488,1000,35146
1,1000,100,50,10,116,373,516,1000,38953
8,1000,100,50,10,130,385,513,1000,43589
4,1000,100,50,10,106,354,514,1000,35098
7,1000,100,50,10,144,382,481,1000,53940
6,1000,100,50,10,110,365,502,1000,38376
2,1000,100,50,10,99,393,488,1000,35544
1,1000,100,50,10,117,381,516,1000,39326
8,1000,100,50,10,131,387,513,1000,43974
7,1000,100,50,10,145,384,481,1000,54322
4,1000,100,50,10,107,367,514,1000,35452
3,1000,100,50,10,110,395,491,1000,40284
7,1000,100,50,10,146,388,481,1000,54706
6,1000,100,50,10,111,352,502,1000,38741
2,1000,100,50,10,100,394,488,1000,35937
8,1000,100,50,10,132,368,513,1000,44361
1,1000,100,50,10,118,379,516,1000,39707
3,1000,100,50,10,111,393,491,1000,40679
4,1000,100,50,10,108,363,514,1000,35819
7,1000,100,50,10,147,384,481,1000,55094
8,1000,100,50,10,133,376,513,1000,44729
2,1000,100,50,10,101,399,488,1000,36331
1,1000,100,50,10,119,375,516,1000,40086
6,1000,100,50,10,112,352,502,1000,39093
7,1000,100,50,10,148,392,481,1000,55478
8,1000,100,50,10,134,377,513,1000,45105
7,1000,100,50,10,149,391,481,1000,55870
1,1000,100,50,10,120,370,516,1000,40461
3,1000,100,50,10,112,390,491,1000,41072
8,1000,100,50,10,135,382,513,1000,45482
4,1000,100,50,10,109,355,514,1000,36182
2,1000,100,50,10,102,407,488,1000,36730
7,1000,100,50,10,150,398,481,1000,56261
1,1000,100,50,10,121,368,516,1000,40831
6,1000,100,50,10,113,351,502,1000,39445
3,1000,100,50,10,113,392,491,1000,41462
4,1000,100,50,10,110,369,514,1000,36537
5,1000,100,50,10,137,371,507,1000,47908
8,1000,100,50,10,136,387,513,1000,45864
2,1000,100,50,10,103,396,488,1000,37137
4,1000,100,50,10,111,367,514,1000,36906
6,1000,100,50,10,114,351,502,1000,39796
3,1000,100,50,10,114,378,491,1000,41854
5,1000,100,50,10,138,359,507,1000,48279
1,1000,100,50,10,122,365,516,1000,41199
6,1000,100,50,10,115,358,502,1000,40147
4,1000,100,50,10,112,373,514,1000,37273
8,1000,100,50,10,137,384,513,1000,46251
2,1000,100,50,10,104,381,488,1000,37533
5,1000,100,50,10,139,365,507,1000,48638
1,1000,100,50,10,123,365,516,1000,41564
4,1000,100,50,10,113,371,514,1000,37646
9,1000,100,50,10,0,47,497,1000,0
8,1000,100,50,10,138,389,513,1000,46635
6,1000,100,50,10,116,366,502,1000,40505
3,1000,100,50,10,115,370,491,1000,42232
4,1000,100,50,10,114,373,514,1000,38017
9,1000,100,50,10,1,65,497,1000,47
2,1000,100,50,10,105,390,488,1000,37914
5,1000,100,50,10,140,370,507,1000,49003
6,1000,100,50,10,117,366,502,1000,40871
3,1000,100,50,10,116,375,491,1000,42602
8,1000,100,50,10,139,381,513,1000,47024
9,1000,100,50,10,2,74,497,1000,112
5,1000,100,50,10,141,374,507,1000,49373
1,1000,100,50,10,124,361,516,1000,41929
4,1000,100,50,10,115,373,514,1000,38390
6,1000,100,50,10,118,368,502,1000,41237
3,1000,100,50,10,117,372,491,1000,42977
9,1000,100,50,10,3,87,497,1000,186
1,1000,100,50,10,125,375,516,1000,42290
8,1000,100,50,10,140,381,513,1000,47405
5,1000,100,50,10,142,363,507,1000,49747
2,1000,100,50,10,106,380,488,1000,38304
9,1000,100,50,10,4,102,497,1000,273
5,1000,100,50,10,143,370,507,1000,50110
8,1000,100,50,10,141,377,513,1000,47786
4,1000,100,50,10,116,386,514,1000,38763
6,1000,100,50,10,119,371,502,1000,41605
9,1000,100,50,10,5,121,497,1000,375
1,1000,100,50,10,126,369,516,1000,42665
3,1000,100,50,10,118,367,491,1000,43349
5,1000,100,50,10,144,377,507,1000,50480
2,1000,100,50,10,107,386,488,1000,38684
9,1000,100,50,10,6,146,497,1000,496
4,1000,100,50,10,117,382,514,1000,39149
8,1000,100,50,10,142,378,513,1000,48163
3,1000,100,50,10,119,374,491,1000,43716
1,1000,100,50,10,127,363,516,1000,43034
6,1000,100,50,10,120,373,502,1000,41976
5,1000,100,50,10,145,364,507,1000,50857
9,1000,100,50,10,7,176,497,1000,642
4,1000,100,50,10,118,377,514,1000,39531
3,1000,100,50,10,120,377,491,1000,44090
1,1000,100,50,10,128,356,516,1000,43397
6,1000,100,50,10,121,384,502,1000,42349
8,1000,100,50,10,143,385,513,1000,48541
5,1000,100,50,10,146,376,507,1000,51221
4,1000,100,50,10,119,383,514,1000,39908
1,1000,100,50,10,129,369,516,1000,43753
9,1000,100,50,10,8,190,497,1000,818
3,1000,100,50,10,121,384,491,1000,44467
6,1000,100,50,10,122,385,502,1000,42733
8,1000,100,50,10,144,376,513,1000,48926
5,1000,100,50,10,147,371,507,1000,51597
1,1000,100,50,10,130,360,516,1000,44122
4,1000,100,50,10,120,385,514,1000,40291
3,1000,100,50,10,122,389,491,1000,44851
9,1000,100,50,10,9,213,497,1000,1008
1,1000,100,50,10,131,372,516,1000,44482
8,1000,100,50,10,145,378,513,1000,49302
5,1000,100,50,10,148,369,507,1000,51968
6,1000,100,50,10,123,388,502,1000,43118
4,1000,100,50,10,121,374,514,1000,40676
9,1000,100,50,10,10,255,497,1000,1221
1,1000,100,50,10,132,384,516,1000,44854
3,1000,100,50,10,123,382,491,1000,45240
5,1000,100,50,10,149,379,507,1000,52337
8,1000,100,50,10,146,360,513,1000,49680
4,1000,100,50,10,122,367,514,1000,41050
1,1000,100,50,10,133,381,516,1000,45238
5,1000,100,50,10,150,374,507,1000,52716
8,1000,100,50,10,147,367,513,1000,50040
6,1000,100,50,10,124,384,502,1000,43506
3,1000,100,50,10,124,398,491,1000,45622
1,1000,100,50,10,134,387,516,1000,45619
3,1000,100,50,10,125,395,491,1000,46020
6,1000,100,50,10,125,379,502,1000,43890
1,1000,100,50,10,135,384,516,1000,46006
4,1000,100,50,10,123,362,514,1000,41417
3,1000,100,50,10,126,399,491,1000,46415
6,1000,100,50,10,126,381,502,1000,44269
8,1000,100,50,10,148,379,513,1000,50407
1,1000,100,50,10,136,385,516,1000,46390
8,1000,100,50,10,149,377,513,1000,50786
10,1000,100,50,10,0,47,489,1000,0
3,1000,100,50,10,127,407,491,1000,46814
6,1000,100,50,10,127,374,502,1000,44650
1,1000,100,50,10,137,378,516,1000,46775
10,1000,100,50,10,1,66,489,1000,47
3,1000,100,50,10,128,409,491,1000,47221
8,1000,100,50,10,150,370,513,1000,51163
6,1000,100,50,10,128,372,502,1000,45024
9,1000,100,50,10,11,275,497,1000,1476
1,1000,100,50,10,138,384,516,1000,47153
10,1000,100,50,10,2,83,489,1000,113
2,1000,100,50,10,108,390,488,1000,39070
3,1000,100,50,10,129,398,491,1000,47630
9,1000,100,50,10,12,293,497,1000,1751
1,1000,100,50,10,139,389,516,1000,47537
10,1000,100,50,10,3,97,489,1000,196
2,1000,100,50,10,109,393,488,1000,39460
4,1000,100,50,10,124,362,514,1000,41779
9,1000,100,50,10,13,313,497,1000,2044
1,1000,100,50,10,140,381,516,1000,47926
2,1000,100,50,10,110,393,488,1000,39853
9,1000,100,50,10,14,319,497,1000,2357
10,1000,100,50,10,4,111,489,1000,293
4,1000,100,50,10,125,362,514,1000,42141
3,1000,100,50,10,130,387,491,1000,48028
1,1000,100,50,10,141,370,516,1000,48307
10,1000,100,50,10,5,129,489,1000,404
9,1000,100,50,10,15,323,497,1000,2676
4,1000,100,50,10,126,367,514,1000,42503
2,1000,100,50,10,111,386,488,1000,40246
10,1000,100,50,10,6,157,489,1000,533
1,1000,100,50,10,142,361,516,1000,48677
9,1000,100,50,10,16,334,497,1000,2999
10,1000,100,50,10,7,177,489,1000,690
3,1000,100,50,10,131,388,491,1000,48415
4,1000,100,50,10,127,381,514,1000,42870
1,1000,100,50,10,143,365,516,1000,49038
2,1000,100,50,10,112,395,488,1000,40632
9,1000,100,50,10,17,335,497,1000,3333
3,1000,100,50,10,132,392,491,1000,48803
4,1000,100,50,10,128,391,514,1000,43251
1,1000,100,50,10,144,361,516,1000,49403
2,1000,100,50,10,113,378,488,1000,41027
9,1000,100,50,10,18,345,497,1000,3668
10,1000,100,50,10,8,202,489,1000,867
4,1000,100,50,10,129,375,514,1000,43642
1,1000,100,50,10,145,356,516,1000,49764
9,1000,100,50,10,19,355,497,1000,4013
2,1000,100,50,10,114,365,488,1000,41405
10,1000,100,50,10,9,237,489,1000,1069
3,1000,100,50,10,133,401,491,1000,49195
4,1000,100,50,10,130,369,514,1000,44017
2,1000,100,50,10,115,372,488,1000,41770
1,1000,100,50,10,146,358,516,1000,50120
9,1000,100,50,10,20,352,497,1000,4368
10,1000,100,50,10,10,264,489,1000,1306
3,1000,100,50,10,134,399,491,1000,49596
6,1000,100,50,10,129,369,502,1000,45396
4,1000,100,50,10,131,361,514,1000,44386
2,1000,100,50,10,116,382,488,1000,42142
9,1000,100,50,10,21,366,497,1000,4720
1,1000,100,50,10,147,352,516,1000,50478
3,1000,100,50,10,135,393,491,1000,49995
10,1000,100,50,10,11,290,489,1000,1570
6,1000,100,50,10,130,369,502,1000,45765
2,1000,100,50,10,117,376,488,1000,42524
4,1000,100,50,10,132,363,514,1000,44747
1,1000,100,50,10,148,370,516,1000,50830
9,1000,100,50,10,22,370,497,1000,5086
3,1000,100,50,10,136,392,491,1000,50388
6,1000,100,50,10,131,375,502,1000,46134
4,1000,100,50,10,133,363,514,1000,45110
2,1000,100,50,10,118,382,488,1000,42900
1,1000,100,50,10,149,373,516,1000,51200
9,1000,100,50,10,23,363,497,1000,5456
3,1000,100,50,10,137,385,491,1000,50780
10,1000,100,50,10,12,313,489,1000,1860
6,1000,100,50,10,132,377,502,1000,46509
1,1000,100,50,10,150,367,516,1000,51573
2,1000,100,50,10,119,385,488,1000,43282
4,1000,100,50,10,134,366,514,1000,45473
3,1000,100,50,10,138,383,491,1000,51165
9,1000,100,50,10,24,370,497,1000,5819
10,1000,100,50,10,13,317,489,1000,2173
6,1000,100,50,10,133,374,502,1000,46886
2,1000,100,50,10,120,392,488,1000,43667
4,1000,100,50,10,135,361,514,1000,45839
9,1000,100,50,10,25,364,497,1000,6189
3,1000,100,50,10,139,394,491,1000,51548
10,1000,100,50,10,14,323,489,1000,2490
6,1000,100,50,10,134,381,502,1000,47260
4,1000,100,50,10,136,360,514,1000,46200
2,1000,100,50,10,121,392,488,1000,44059
9,1000,100,50,10,26,373,497,1000,6553
10,1000,100,50,10,15,334,489,1000,2813
3,1000,100,50,10,140,382,491,1000,51942
6,1000,100,50,10,135,393,502,1000,47641
4,1000,100,50,10,137,355,514,1000,46560
9,1000,100,50,10,27,386,497,1000,6926
2,1000,100,50,10,122,390,488,1000,44451
10,1000,100,50,10,16,338,489,1000,3147
3,1000,100,50,10,141,365,491,1000,52324
6,1000,100,50,10,136,380,502,1000,48034
4,1000,100,50,10,138,348,514,1000,46915
9,1000,100,50,10,28,381,497,1000,7312
10,1000,100,50,10,17,355,489,1000,3485
2,1000,100,50,10,123,388,488,1000,44841
3,1000,100,50,10,142,362,491,1000,52689
6,1000,100,50,10,137,377,502,1000,48414
9,1000,100,50,10,29,392,497,1000,7693
3,1000,100,50,10,143,365,491,1000,53051
4,1000,100,50,10,139,347,514,1000,47263
10,1000,100,50,10,18,346,489,1000,3840
2,1000,100,50,10,124,387,488,1000,45229
6,1000,100,50,10,138,377,502,1000,48791
9,1000,100,50,10,30,376,497,1000,8085
